Date,Hour,Target
02/08/2020 ,21,33.33
02/08/2020 ,22,30.29
02/08/2020 ,23,26.77
02/08/2020 ,24,22.95
02/09/2020 ,1,22.44
02/09/2020 ,2,21.65
02/09/2020 ,3,22.73
02/09/2020 ,4,24.69
02/09/2020 ,5,25.69
02/09/2020 ,6,26.46
02/09/2020 ,7,26.76
02/09/2020 ,8,24.6
02/09/2020 ,9,13.38
02/09/2020 ,10,10.9
02/09/2020 ,11,6.81
02/09/2020 ,12,3.31
02/09/2020 ,13,2.2
02/09/2020 ,14,2.15
02/09/2020 ,15,3.63
02/09/2020 ,16,11.73
02/09/2020 ,17,22.43
02/09/2020 ,18,35.23
02/09/2020 ,19,38.17
02/09/2020 ,20,35.33
02/09/2020 ,21,33.57
02/09/2020 ,22,32.24
02/09/2020 ,23,30.48
02/09/2020 ,24,25.72
02/10/2020 ,1,24.52
02/10/2020 ,2,24.32
02/10/2020 ,3,22.6
02/10/2020 ,4,24.17
02/10/2020 ,5,25.98
02/10/2020 ,6,31
02/10/2020 ,7,40.84
02/10/2020 ,8,40
02/10/2020 ,9,32.79
02/10/2020 ,10,27.56
02/10/2020 ,11,24.65
02/10/2020 ,12,19.19
02/10/2020 ,13,17.51
02/10/2020 ,14,15.39
02/10/2020 ,15,15.64
02/10/2020 ,16,22.64
02/10/2020 ,17,29.83
02/10/2020 ,18,40.24
02/10/2020 ,19,45.94
02/10/2020 ,20,41.19
02/10/2020 ,21,37.46
02/10/2020 ,22,33.82
02/10/2020 ,23,29.78
02/10/2020 ,24,25.83
02/11/2020 ,1,23.65
02/11/2020 ,2,24.01
02/11/2020 ,3,23.17
02/11/2020 ,4,23.81
02/11/2020 ,5,24.45
02/11/2020 ,6,32.9
02/11/2020 ,7,40.11
02/11/2020 ,8,33.89
02/11/2020 ,9,26.53
02/11/2020 ,10,21.32
02/11/2020 ,11,19.64
02/11/2020 ,12,16.9
02/11/2020 ,13,15.77
02/11/2020 ,14,15.56
02/11/2020 ,15,15.66
02/11/2020 ,16,24.15
02/11/2020 ,17,31.06
02/11/2020 ,18,38.75
02/11/2020 ,19,46.67
02/11/2020 ,20,39.38
02/11/2020 ,21,38.09
02/11/2020 ,22,35.13
02/11/2020 ,23,30.04
02/11/2020 ,24,27.74
02/12/2020 ,1,25.46
02/12/2020 ,2,24.96
02/12/2020 ,3,23.97
02/12/2020 ,4,23.9
02/12/2020 ,5,25.29
02/12/2020 ,6,30.94
02/12/2020 ,7,40.62
02/12/2020 ,8,34.89
02/12/2020 ,9,26.72
02/12/2020 ,10,24.18
02/12/2020 ,11,21.91
02/12/2020 ,12,20.4
02/12/2020 ,13,20.17
02/12/2020 ,14,15.44
02/12/2020 ,15,17.77
02/12/2020 ,16,24.03
02/12/2020 ,17,30
02/12/2020 ,18,38.88
02/12/2020 ,19,47.36
02/12/2020 ,20,41.24
02/12/2020 ,21,39.46
02/12/2020 ,22,35.04
02/12/2020 ,23,30.05
02/12/2020 ,24,28.96
02/13/2020 ,1,26.79
02/13/2020 ,2,25.63
02/13/2020 ,3,25.25
02/13/2020 ,4,25.17
02/13/2020 ,5,25.99
02/13/2020 ,6,33.05
02/13/2020 ,7,43.7
02/13/2020 ,8,33.53
02/13/2020 ,9,28.85
02/13/2020 ,10,24.47
02/13/2020 ,11,23.15
02/13/2020 ,12,22.1
02/13/2020 ,13,17.66
02/13/2020 ,14,17.68
02/13/2020 ,15,18.71
02/13/2020 ,16,22.52
02/13/2020 ,17,28.66
02/13/2020 ,18,38.05
02/13/2020 ,19,40.72
02/13/2020 ,20,37.49
02/13/2020 ,21,34.11
02/13/2020 ,22,29.78
02/13/2020 ,23,28.63
02/13/2020 ,24,28.07
02/14/2020 ,1,25.18
02/14/2020 ,2,24.75
02/14/2020 ,3,23.48
02/14/2020 ,4,23.72
02/14/2020 ,5,25.04
02/14/2020 ,6,32.22
02/14/2020 ,7,42.4
02/14/2020 ,8,34.92
02/14/2020 ,9,26.41
02/14/2020 ,10,22.24
02/14/2020 ,11,19.21
02/14/2020 ,12,16.42
02/14/2020 ,13,14.99
02/14/2020 ,14,14.95
02/14/2020 ,15,16.06
02/14/2020 ,16,18.47
02/14/2020 ,17,28
02/14/2020 ,18,37.53
02/14/2020 ,19,40
02/14/2020 ,20,35.76
02/14/2020 ,21,34.03
02/14/2020 ,22,31.45
02/14/2020 ,23,28.2
02/14/2020 ,24,25.92
02/15/2020 ,1,32.75
02/15/2020 ,2,27.49
02/15/2020 ,3,26.35
02/15/2020 ,4,26.28
02/15/2020 ,5,27.12
02/15/2020 ,6,32.67
02/15/2020 ,7,39.18
02/15/2020 ,8,33.72
02/15/2020 ,9,25.13
02/15/2020 ,10,21.95
02/15/2020 ,11,15.45
02/15/2020 ,12,14.13
02/15/2020 ,13,11.47
02/15/2020 ,14,10.76
02/15/2020 ,15,15.12
02/15/2020 ,16,20.39
02/15/2020 ,17,28.6
02/15/2020 ,18,39.28
02/15/2020 ,19,43.3
02/15/2020 ,20,36.55
02/15/2020 ,21,35.11
02/15/2020 ,22,32.37
02/15/2020 ,23,29.33
02/15/2020 ,24,27.13
02/16/2020 ,1,24.69
02/16/2020 ,2,23.36
02/16/2020 ,3,21.97
02/16/2020 ,4,21.45
02/16/2020 ,5,22.91
02/16/2020 ,6,27.09
02/16/2020 ,7,32.82
02/16/2020 ,8,23.95
02/16/2020 ,9,13.21
02/16/2020 ,10,13.3
02/16/2020 ,11,9.88
02/16/2020 ,12,6.18
02/16/2020 ,13,1.84
02/16/2020 ,14,2.13
02/16/2020 ,15,5.64
02/16/2020 ,16,12.64
02/16/2020 ,17,24.12
02/16/2020 ,18,37.97
02/16/2020 ,19,41.66
02/16/2020 ,20,36.69
02/16/2020 ,21,35.26
02/16/2020 ,22,31.59
02/16/2020 ,23,27.95
02/16/2020 ,24,25.83
02/17/2020 ,1,23.91
02/17/2020 ,2,23.46
02/17/2020 ,3,22.9
02/17/2020 ,4,23.46
02/17/2020 ,5,24.95
02/17/2020 ,6,26.56
02/17/2020 ,7,42.43
02/17/2020 ,8,34.66
02/17/2020 ,9,26.63
02/17/2020 ,10,21.98
02/17/2020 ,11,17.88
02/17/2020 ,12,14.74
02/17/2020 ,13,15.17
02/17/2020 ,14,15.33
02/17/2020 ,15,17.98
02/17/2020 ,16,25.29
02/17/2020 ,17,31.07
02/17/2020 ,18,45.6
02/17/2020 ,19,42.3
02/17/2020 ,20,38.03
02/17/2020 ,21,35.68
02/17/2020 ,22,31.83
02/17/2020 ,23,30.93
02/17/2020 ,24,28.22
02/18/2020 ,1,26.25
02/18/2020 ,2,25.04
02/18/2020 ,3,24.38
02/18/2020 ,4,24.3
02/18/2020 ,5,25.74
02/18/2020 ,6,28.88
02/18/2020 ,7,41.65
02/18/2020 ,8,36.26
02/18/2020 ,9,27.23
02/18/2020 ,10,24.75
02/18/2020 ,11,23.66
02/18/2020 ,12,19.79
02/18/2020 ,13,18.51
02/18/2020 ,14,18.74
02/18/2020 ,15,20.63
02/18/2020 ,16,24.67
02/18/2020 ,17,30.71
02/18/2020 ,18,43.46
02/18/2020 ,19,43.77
02/18/2020 ,20,39.24
02/18/2020 ,21,36.41
02/18/2020 ,22,33.32
02/18/2020 ,23,30.19
02/18/2020 ,24,28.83
02/19/2020 ,1,26.49
02/19/2020 ,2,25.02
02/19/2020 ,3,24.6
02/19/2020 ,4,24.11
02/19/2020 ,5,25.46
02/19/2020 ,6,31.67
02/19/2020 ,7,42.46
02/19/2020 ,8,36.09
02/19/2020 ,9,27.99
02/19/2020 ,10,24.3
02/19/2020 ,11,20.45
02/19/2020 ,12,18.19
02/19/2020 ,13,13.65
02/19/2020 ,14,13.99
02/19/2020 ,15,17.03
02/19/2020 ,16,22.37
02/19/2020 ,17,30.67
02/19/2020 ,18,39.5
02/19/2020 ,19,44.07
02/19/2020 ,20,40.67
02/19/2020 ,21,37.36
02/19/2020 ,22,35.44
02/19/2020 ,23,31.18
02/19/2020 ,24,28.42
02/20/2020 ,1,27.39
02/20/2020 ,2,25.48
02/20/2020 ,3,25
02/20/2020 ,4,24.98
02/20/2020 ,5,25.88
02/20/2020 ,6,33.65
02/20/2020 ,7,40.85
02/20/2020 ,8,35.53
02/20/2020 ,9,26.79
02/20/2020 ,10,23.94
02/20/2020 ,11,20
02/20/2020 ,12,16.5
02/20/2020 ,13,14.57
02/20/2020 ,14,16.09
02/20/2020 ,15,18.6
02/20/2020 ,16,22.38
02/20/2020 ,17,31.78
02/20/2020 ,18,40.9
02/20/2020 ,19,43.84
02/20/2020 ,20,39.65
02/20/2020 ,21,37.13
02/20/2020 ,22,35.18
02/20/2020 ,23,30.8
02/20/2020 ,24,29.62
02/21/2020 ,1,25.16
02/21/2020 ,2,24.87
02/21/2020 ,3,24.3
02/21/2020 ,4,23.83
02/21/2020 ,5,25.36
02/21/2020 ,6,31.75
02/21/2020 ,7,39.75
02/21/2020 ,8,35.01
02/21/2020 ,9,28.61
02/21/2020 ,10,23.76
02/21/2020 ,11,20.44
02/21/2020 ,12,16.68
02/21/2020 ,13,16.92
02/21/2020 ,14,17.18
02/21/2020 ,15,21.78
02/21/2020 ,16,27.93
02/21/2020 ,17,32.36
02/21/2020 ,18,38.09
02/21/2020 ,19,40.06
02/21/2020 ,20,36.86
02/21/2020 ,21,35.44
02/21/2020 ,22,33.29
02/21/2020 ,23,29.3
02/21/2020 ,24,28.02
02/22/2020 ,1,26.44
02/22/2020 ,2,25.59
02/22/2020 ,3,24.43
02/22/2020 ,4,24.24
02/22/2020 ,5,24.21
02/22/2020 ,6,25.49
02/22/2020 ,7,30.43
02/22/2020 ,8,29.53
02/22/2020 ,9,29.51
02/22/2020 ,10,25.24
02/22/2020 ,11,21.85
02/22/2020 ,12,19.48
02/22/2020 ,13,15.47
02/22/2020 ,14,12.75
02/22/2020 ,15,13.82
02/22/2020 ,16,19.98
02/22/2020 ,17,24.75
02/22/2020 ,18,31.35
02/22/2020 ,19,35.59
02/22/2020 ,20,31.8
02/22/2020 ,21,31.21
02/22/2020 ,22,30.35
02/22/2020 ,23,25.69
02/22/2020 ,24,24.69
02/23/2020 ,1,24.2
02/23/2020 ,2,21.96
02/23/2020 ,3,21.74
02/23/2020 ,4,21.39
02/23/2020 ,5,23.15
02/23/2020 ,6,27.41
02/23/2020 ,7,27.42
02/23/2020 ,8,21.41
02/23/2020 ,9,13.82
02/23/2020 ,10,0.13
02/23/2020 ,11,0
02/23/2020 ,12,0
02/23/2020 ,13,-0.08
02/23/2020 ,14,-0.01
02/23/2020 ,15,-0.03
02/23/2020 ,16,1
02/23/2020 ,17,18
02/23/2020 ,18,30.12
02/23/2020 ,19,39.7
02/23/2020 ,20,34.07
02/23/2020 ,21,31.67
02/23/2020 ,22,30.11
02/23/2020 ,23,27.13
02/23/2020 ,24,22
02/24/2020 ,1,23.77
02/24/2020 ,2,21.99
02/24/2020 ,3,21.69
02/24/2020 ,4,21.04
02/24/2020 ,5,23.74
02/24/2020 ,6,32.38
02/24/2020 ,7,40.28
02/24/2020 ,8,32.91
02/24/2020 ,9,23.74
02/24/2020 ,10,20.62
02/24/2020 ,11,15.27
02/24/2020 ,12,12.74
02/24/2020 ,13,12.42
02/24/2020 ,14,11.37
02/24/2020 ,15,12.78
02/24/2020 ,16,19.04
02/24/2020 ,17,28.47
02/24/2020 ,18,37.46
02/24/2020 ,19,45.55
02/24/2020 ,20,39.8
02/24/2020 ,21,36.44
02/24/2020 ,22,33.86
02/24/2020 ,23,30.04
02/24/2020 ,24,26.09
02/25/2020 ,1,25.06
02/25/2020 ,2,24.54
02/25/2020 ,3,23.88
02/25/2020 ,4,23.76
02/25/2020 ,5,25.5
02/25/2020 ,6,31.88
02/25/2020 ,7,39.18
02/25/2020 ,8,32.57
02/25/2020 ,9,24.27
02/25/2020 ,10,24.47
02/25/2020 ,11,23.82
02/25/2020 ,12,16.58
02/25/2020 ,13,13.44
02/25/2020 ,14,15.32
02/25/2020 ,15,16.86
02/25/2020 ,16,24.32
02/25/2020 ,17,29.06
02/25/2020 ,18,38.5
02/25/2020 ,19,49.34
02/25/2020 ,20,39.51
02/25/2020 ,21,36.49
02/25/2020 ,22,33.7
02/25/2020 ,23,30.04
02/25/2020 ,24,27.69
02/26/2020 ,1,25.6
02/26/2020 ,2,24.59
02/26/2020 ,3,23.97
02/26/2020 ,4,23.99
02/26/2020 ,5,26.48
02/26/2020 ,6,32.04
02/26/2020 ,7,38.62
02/26/2020 ,8,31.62
02/26/2020 ,9,25.8
02/26/2020 ,10,23.01
02/26/2020 ,11,17.4
02/26/2020 ,12,15.76
02/26/2020 ,13,12.8
02/26/2020 ,14,15.24
02/26/2020 ,15,17.04
02/26/2020 ,16,24.25
02/26/2020 ,17,30.32
02/26/2020 ,18,40.23
02/26/2020 ,19,48.32
02/26/2020 ,20,39.39
02/26/2020 ,21,35.69
02/26/2020 ,22,33.38
02/26/2020 ,23,30.51
02/26/2020 ,24,27.96
02/27/2020 ,1,25.83
02/27/2020 ,2,24.95
02/27/2020 ,3,24.37
02/27/2020 ,4,24.62
02/27/2020 ,5,26.8
02/27/2020 ,6,31.27
02/27/2020 ,7,38.85
02/27/2020 ,8,30.74
02/27/2020 ,9,26.1
02/27/2020 ,10,25.88
02/27/2020 ,11,19.02
02/27/2020 ,12,17
02/27/2020 ,13,15.18
02/27/2020 ,14,17.06
02/27/2020 ,15,24.3
02/27/2020 ,16,27.73
02/27/2020 ,17,31.57
02/27/2020 ,18,41.6
02/27/2020 ,19,50.19
02/27/2020 ,20,40.97
02/27/2020 ,21,36.49
02/27/2020 ,22,33.22
02/27/2020 ,23,30.57
02/27/2020 ,24,27.39
02/28/2020 ,1,23.53
02/28/2020 ,2,23.58
02/28/2020 ,3,23.51
02/28/2020 ,4,23.44
02/28/2020 ,5,23.99
02/28/2020 ,6,30.72
02/28/2020 ,7,37.25
02/28/2020 ,8,32.63
02/28/2020 ,9,26.78
02/28/2020 ,10,24.39
02/28/2020 ,11,22.19
02/28/2020 ,12,21.55
02/28/2020 ,13,21.79
02/28/2020 ,14,22.82
02/28/2020 ,15,24.31
02/28/2020 ,16,28.6
02/28/2020 ,17,31.76
02/28/2020 ,18,42.18
02/28/2020 ,19,42.25
02/28/2020 ,20,36.67
02/28/2020 ,21,32.83
02/28/2020 ,22,31.04
02/28/2020 ,23,28.27
02/28/2020 ,24,25.57
02/29/2020 ,1,22.37
02/29/2020 ,2,22.28
02/29/2020 ,3,23.73
02/29/2020 ,4,21.96
02/29/2020 ,5,22.71
02/29/2020 ,6,25.92
02/29/2020 ,7,27.11
02/29/2020 ,8,23.2
02/29/2020 ,9,15.01
02/29/2020 ,10,5.12
02/29/2020 ,11,2.66
02/29/2020 ,12,-0.04
02/29/2020 ,13,-0.06
02/29/2020 ,14,-0.09
02/29/2020 ,15,-0.04
02/29/2020 ,16,2.76
02/29/2020 ,17,18.36
02/29/2020 ,18,28.11
02/29/2020 ,19,38.12
02/29/2020 ,20,33.17
02/29/2020 ,21,31.61
02/29/2020 ,22,28.51
02/29/2020 ,23,26.58
02/29/2020 ,24,23.31
03/01/2020 ,1,27.71
03/01/2020 ,2,25.38
03/01/2020 ,3,25.15
03/01/2020 ,4,24.91
03/01/2020 ,5,25.09
03/01/2020 ,6,27.47
03/01/2020 ,7,27.46
03/01/2020 ,8,23.67
03/01/2020 ,9,14.53
03/01/2020 ,10,6.23
03/01/2020 ,11,0.3
03/01/2020 ,12,0
03/01/2020 ,13,0
03/01/2020 ,14,0.74
03/01/2020 ,15,5.28
03/01/2020 ,16,15.27
03/01/2020 ,17,23.63
03/01/2020 ,18,31.15
03/01/2020 ,19,39.96
03/01/2020 ,20,35.24
03/01/2020 ,21,31.9
03/01/2020 ,22,31.18
03/01/2020 ,23,29.54
03/01/2020 ,24,26
03/02/2020 ,1,24.51
03/02/2020 ,2,23.75
03/02/2020 ,3,23.56
03/02/2020 ,4,23.89
03/02/2020 ,5,26.11
03/02/2020 ,6,31.69
03/02/2020 ,7,38.3
03/02/2020 ,8,31.86
03/02/2020 ,9,25.95
03/02/2020 ,10,20.77
03/02/2020 ,11,16.79
03/02/2020 ,12,12.51
03/02/2020 ,13,10.45
03/02/2020 ,14,10.28
03/02/2020 ,15,10.58
03/02/2020 ,16,17.51
03/02/2020 ,17,25.08
03/02/2020 ,18,34.94
03/02/2020 ,19,48.03
03/02/2020 ,20,37.04
03/02/2020 ,21,33.18
03/02/2020 ,22,30.72
03/02/2020 ,23,29.42
03/02/2020 ,24,27.02
03/03/2020 ,1,23.01
03/03/2020 ,2,22.69
03/03/2020 ,3,22.46
03/03/2020 ,4,22.9
03/03/2020 ,5,25.34
03/03/2020 ,6,32.21
03/03/2020 ,7,36.8
03/03/2020 ,8,29.18
03/03/2020 ,9,23
03/03/2020 ,10,19.29
03/03/2020 ,11,15.43
03/03/2020 ,12,12
03/03/2020 ,13,11.75
03/03/2020 ,14,12.86
03/03/2020 ,15,13.96
03/03/2020 ,16,21.43
03/03/2020 ,17,26.97
03/03/2020 ,18,36.65
03/03/2020 ,19,51.86
03/03/2020 ,20,40.62
03/03/2020 ,21,35.5
03/03/2020 ,22,32.72
03/03/2020 ,23,29.28
03/03/2020 ,24,25.53
03/04/2020 ,1,26.05
03/04/2020 ,2,24.1
03/04/2020 ,3,24.66
03/04/2020 ,4,24.72
03/04/2020 ,5,26.62
03/04/2020 ,6,32.14
03/04/2020 ,7,37.66
03/04/2020 ,8,29.13
03/04/2020 ,9,24.49
03/04/2020 ,10,22.8
03/04/2020 ,11,16.81
03/04/2020 ,12,16.54
03/04/2020 ,13,16.71
03/04/2020 ,14,17.89
03/04/2020 ,15,20.29
03/04/2020 ,16,25.82
03/04/2020 ,17,27.68
03/04/2020 ,18,38.47
03/04/2020 ,19,56.56
03/04/2020 ,20,45.9
03/04/2020 ,21,37.91
03/04/2020 ,22,33.49
03/04/2020 ,23,31.61
03/04/2020 ,24,27.8
03/05/2020 ,1,26.67
03/05/2020 ,2,25.42
03/05/2020 ,3,25.06
03/05/2020 ,4,24.99
03/05/2020 ,5,26.04
03/05/2020 ,6,30.89
03/05/2020 ,7,38.61
03/05/2020 ,8,30.47
03/05/2020 ,9,26.87
03/05/2020 ,10,24.77
03/05/2020 ,11,21.13
03/05/2020 ,12,19.96
03/05/2020 ,13,20.35
03/05/2020 ,14,21.08
03/05/2020 ,15,24.29
03/05/2020 ,16,26.23
03/05/2020 ,17,31
03/05/2020 ,18,38.01
03/05/2020 ,19,50.38
03/05/2020 ,20,40.94
03/05/2020 ,21,36.36
03/05/2020 ,22,32.55
03/05/2020 ,23,30.06
03/05/2020 ,24,28.61
03/06/2020 ,1,26.74
03/06/2020 ,2,26.32
03/06/2020 ,3,25.62
03/06/2020 ,4,25.67
03/06/2020 ,5,27.83
03/06/2020 ,6,32.96
03/06/2020 ,7,36.72
03/06/2020 ,8,31.17
03/06/2020 ,9,28.77
03/06/2020 ,10,26.23
03/06/2020 ,11,24.4
03/06/2020 ,12,22.84
03/06/2020 ,13,21.08
03/06/2020 ,14,19.85
03/06/2020 ,15,21.29
03/06/2020 ,16,23.86
03/06/2020 ,17,26.28
03/06/2020 ,18,31.97
03/06/2020 ,19,41.88
03/06/2020 ,20,36.17
03/06/2020 ,21,35.02
03/06/2020 ,22,30.76
03/06/2020 ,23,29.42
03/06/2020 ,24,27.16
03/07/2020 ,1,27.86
03/07/2020 ,2,26.8
03/07/2020 ,3,26.5
03/07/2020 ,4,26.29
03/07/2020 ,5,26.97
03/07/2020 ,6,30.63
03/07/2020 ,7,28.32
03/07/2020 ,8,24.72
03/07/2020 ,9,26.71
03/07/2020 ,10,25.24
03/07/2020 ,11,19.76
03/07/2020 ,12,18.38
03/07/2020 ,13,16.21
03/07/2020 ,14,15.64
03/07/2020 ,15,18.83
03/07/2020 ,16,22
03/07/2020 ,17,25.61
03/07/2020 ,18,29.66
03/07/2020 ,19,36.48
03/07/2020 ,20,32.49
03/07/2020 ,21,30.9
03/07/2020 ,22,29.7
03/07/2020 ,23,29.17
03/07/2020 ,24,27.29
03/08/2020 ,1,28.49
03/08/2020 ,2,27.25
03/08/2020 ,4,26.28
03/08/2020 ,5,26.76
03/08/2020 ,6,29.19
03/08/2020 ,7,29.83
03/08/2020 ,8,31.29
03/08/2020 ,9,26.14
03/08/2020 ,10,19.94
03/08/2020 ,11,11.14
03/08/2020 ,12,10.64
03/08/2020 ,13,9.34
03/08/2020 ,14,8.96
03/08/2020 ,15,10
03/08/2020 ,16,10.25
03/08/2020 ,17,14.53
03/08/2020 ,18,25.71
03/08/2020 ,19,33.61
03/08/2020 ,20,43.97
03/08/2020 ,21,36.85
03/08/2020 ,22,33.43
03/08/2020 ,23,30.54
03/08/2020 ,24,29.67
03/09/2020 ,1,26.45
03/09/2020 ,2,25.62
03/09/2020 ,3,25.14
03/09/2020 ,4,25.51
03/09/2020 ,5,27.82
03/09/2020 ,6,32.22
03/09/2020 ,7,35.82
03/09/2020 ,8,43.38
03/09/2020 ,9,34.3
03/09/2020 ,10,30.57
03/09/2020 ,11,24.94
03/09/2020 ,12,22.67
03/09/2020 ,13,21.24
03/09/2020 ,14,20.94
03/09/2020 ,15,23.88
03/09/2020 ,16,25.73
03/09/2020 ,17,28.02
03/09/2020 ,18,30.54
03/09/2020 ,19,41.55
03/09/2020 ,20,53.05
03/09/2020 ,21,42
03/09/2020 ,22,34.27
03/09/2020 ,23,30.44
03/09/2020 ,24,28.46
03/10/2020 ,1,27.79
03/10/2020 ,2,26.06
03/10/2020 ,3,25.2
03/10/2020 ,4,25.16
03/10/2020 ,5,26.16
03/10/2020 ,6,31.26
03/10/2020 ,7,38.05
03/10/2020 ,8,43.76
03/10/2020 ,9,39.37
03/10/2020 ,10,35.08
03/10/2020 ,11,30.54
03/10/2020 ,12,26.14
03/10/2020 ,13,24.5
03/10/2020 ,14,23.58
03/10/2020 ,15,24.89
03/10/2020 ,16,27.74
03/10/2020 ,17,29.42
03/10/2020 ,18,31.79
03/10/2020 ,19,41.25
03/10/2020 ,20,50.91
03/10/2020 ,21,40.66
03/10/2020 ,22,36.06
03/10/2020 ,23,30.9
03/10/2020 ,24,27.53
03/11/2020 ,1,25.62
03/11/2020 ,2,24.61
03/11/2020 ,3,24.39
03/11/2020 ,4,24.57
03/11/2020 ,5,25.18
03/11/2020 ,6,30.03
03/11/2020 ,7,38.47
03/11/2020 ,8,43.4
03/11/2020 ,9,37.82
03/11/2020 ,10,31.35
03/11/2020 ,11,26.16
03/11/2020 ,12,23.86
03/11/2020 ,13,22.08
03/11/2020 ,14,20.51
03/11/2020 ,15,20.59
03/11/2020 ,16,21.92
03/11/2020 ,17,23.98
03/11/2020 ,18,28.35
03/11/2020 ,19,37.79
03/11/2020 ,20,49.11
03/11/2020 ,21,40.37
03/11/2020 ,22,38.28
03/11/2020 ,23,30.18
03/11/2020 ,24,27.76
03/12/2020 ,1,31.45
03/12/2020 ,2,27.7
03/12/2020 ,3,26.19
03/12/2020 ,4,25.89
03/12/2020 ,5,28.52
03/12/2020 ,6,34.66
03/12/2020 ,7,44.51
03/12/2020 ,8,47.92
03/12/2020 ,9,38.59
03/12/2020 ,10,30.87
03/12/2020 ,11,25.79
03/12/2020 ,12,23.65
03/12/2020 ,13,22.85
03/12/2020 ,14,22.64
03/12/2020 ,15,23.35
03/12/2020 ,16,25.34
03/12/2020 ,17,29.89
03/12/2020 ,18,32.28
03/12/2020 ,19,44.8
03/12/2020 ,20,50.14
03/12/2020 ,21,43.42
03/12/2020 ,22,39.46
03/12/2020 ,23,33.54
03/12/2020 ,24,30.61
03/13/2020 ,1,26.47
03/13/2020 ,2,25.34
03/13/2020 ,3,24.64
03/13/2020 ,4,24.51
03/13/2020 ,5,25.36
03/13/2020 ,6,30.95
03/13/2020 ,7,42.81
03/13/2020 ,8,46.62
03/13/2020 ,9,39.41
03/13/2020 ,10,30.35
03/13/2020 ,11,25.34
03/13/2020 ,12,22.12
03/13/2020 ,13,20.35
03/13/2020 ,14,19.64
03/13/2020 ,15,18.62
03/13/2020 ,16,19.55
03/13/2020 ,17,19.65
03/13/2020 ,18,26.11
03/13/2020 ,19,35.09
03/13/2020 ,20,45.47
03/13/2020 ,21,40.95
03/13/2020 ,22,38.94
03/13/2020 ,23,33.38
03/13/2020 ,24,27.89
03/14/2020 ,1,24.73
03/14/2020 ,2,23.85
03/14/2020 ,3,23.83
03/14/2020 ,4,23.73
03/14/2020 ,5,24.42
03/14/2020 ,6,26.82
03/14/2020 ,7,30.93
03/14/2020 ,8,35.36
03/14/2020 ,9,35.18
03/14/2020 ,10,26.17
03/14/2020 ,11,24.18
03/14/2020 ,12,18.88
03/14/2020 ,13,16.25
03/14/2020 ,14,12.8
03/14/2020 ,15,14.64
03/14/2020 ,16,19.82
03/14/2020 ,17,18.09
03/14/2020 ,18,29.75
03/14/2020 ,19,36.18
03/14/2020 ,20,47.2
03/14/2020 ,21,42.45
03/14/2020 ,22,39.87
03/14/2020 ,23,38.46
03/14/2020 ,24,30.94
03/15/2020 ,1,34.84
03/15/2020 ,2,28.22
03/15/2020 ,3,26.58
03/15/2020 ,4,24.87
03/15/2020 ,5,26.94
03/15/2020 ,6,30.96
03/15/2020 ,7,31.94
03/15/2020 ,8,33
03/15/2020 ,9,33.69
03/15/2020 ,10,26.58
03/15/2020 ,11,21.3
03/15/2020 ,12,20
03/15/2020 ,13,15.24
03/15/2020 ,14,11.46
03/15/2020 ,15,13.37
03/15/2020 ,16,17.16
03/15/2020 ,17,20.13
03/15/2020 ,18,28.8
03/15/2020 ,19,42.97
03/15/2020 ,20,52.79
03/15/2020 ,21,46.74
03/15/2020 ,22,41.31
03/15/2020 ,23,40.67
03/15/2020 ,24,34.43
03/16/2020 ,1,30.66
03/16/2020 ,2,28.15
03/16/2020 ,3,26.87
03/16/2020 ,4,26.32
03/16/2020 ,5,30.93
03/16/2020 ,6,37.75
03/16/2020 ,7,46.74
03/16/2020 ,8,51.66
03/16/2020 ,9,42.95
03/16/2020 ,10,37.44
03/16/2020 ,11,34.18
03/16/2020 ,12,27.86
03/16/2020 ,13,26.36
03/16/2020 ,14,25.57
03/16/2020 ,15,26.61
03/16/2020 ,16,28.11
03/16/2020 ,17,33.56
03/16/2020 ,18,36.18
03/16/2020 ,19,48.15
03/16/2020 ,20,59.01
03/16/2020 ,21,51.49
03/16/2020 ,22,44.36
03/16/2020 ,23,37.63
03/16/2020 ,24,34.56
03/17/2020 ,1,34.52
03/17/2020 ,2,32.01
03/17/2020 ,3,30.33
03/17/2020 ,4,29.12
03/17/2020 ,5,32.71
03/17/2020 ,6,37.46
03/17/2020 ,7,47.84
03/17/2020 ,8,47.31
03/17/2020 ,9,38.44
03/17/2020 ,10,31.15
03/17/2020 ,11,28.09
03/17/2020 ,12,23.92
03/17/2020 ,13,23.78
03/17/2020 ,14,20.25
03/17/2020 ,15,20.81
03/17/2020 ,16,24.4
03/17/2020 ,17,25.97
03/17/2020 ,18,34.9
03/17/2020 ,19,45.8
03/17/2020 ,20,57
03/17/2020 ,21,46.87
03/17/2020 ,22,41.98
03/17/2020 ,23,37.6
03/17/2020 ,24,32.43
03/18/2020 ,1,28.05
03/18/2020 ,2,27.47
03/18/2020 ,3,27.11
03/18/2020 ,4,27.03
03/18/2020 ,5,28.41
03/18/2020 ,6,35.18
03/18/2020 ,7,46.67
03/18/2020 ,8,45.5
03/18/2020 ,9,37.43
03/18/2020 ,10,32.82
03/18/2020 ,11,28.01
03/18/2020 ,12,26.08
03/18/2020 ,13,24.76
03/18/2020 ,14,24.31
03/18/2020 ,15,24.11
03/18/2020 ,16,25.46
03/18/2020 ,17,24.45
03/18/2020 ,18,30.56
03/18/2020 ,19,40.49
03/18/2020 ,20,47.12
